SortOrder;Days Before LU;Location;Merchant Category;KI Country;KI Alpha2;Longitude;Latitude;AVG Spend;Anz Trx;AVG Spend;Anz Trx;Sum;MyLocation
3156;1;Zürich;Bar;United States;US;8.48;47.36;S;S;3;3;9;Luzern
3157;1;Zürich;Clocks, Jewelery;United States;US;8.48;47.36;M;S;5;3;15;Luzern
3158;1;Zürich;Electronic Sales;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3159;1;Zürich;FoodStore;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3160;1;Zürich;Hotel;United States;US;8.48;47.36;M;M;5;5;25;Luzern
3161;1;Zürich;Museum, Theater;United States;US;8.48;47.36;XS;XXS;2;1;2;Luzern
3162;1;Zürich;Other;United States;US;8.48;47.36;S;M;3;5;15;Luzern
3163;1;Zürich;Restaurant;United States;US;8.48;47.36;S;XL;3;13;39;Luzern
3164;1;Zürich;Service Stations;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3165;1;Zürich;Shopping;United States;US;8.48;47.36;S;L;3;8;24;Luzern
3166;1;Zürich;Supermarket;United States;US;8.48;47.36;XS;L;2;8;16;Luzern
3167;1;Zürich;Travel Agency;United States;US;8.48;47.36;M;S;5;3;15;Luzern
3168;1;Zürich Flughafen;Restaurant;United States;US;8.52;47.35;XS;S;2;3;6;Luzern
3169;1;Zürich Flughafen;Service Stations;United States;US;8.52;47.35;XS;XS;2;2;4;Luzern
3170;0;Affoltern am Albis;Service Stations;United States;US;8.45;47.28;XS;XS;2;2;4;Luzern
3171;0;Alpnachstad;Restaurant;United States;US;8.28;46.97;XS;M;2;5;10;Luzern
3172;0;Alpnachstad;Shopping;United States;US;8.28;46.97;XS;S;2;3;6;Luzern
3173;0;Alpnachstad;Transportation;United States;US;8.28;46.97;M;L;5;8;40;Luzern
3174;0;Basel;Restaurant;United States;US;7.58;47.56;S;S;3;3;9;Luzern
3175;0;Basel;Supermarket;United States;US;7.58;47.56;XS;S;2;3;6;Luzern
3176;0;Bellinzona;Restaurant;United States;US;9.02;46.2;XS;XS;2;2;4;Luzern
3177;0;Bellinzona;Service Stations;United States;US;9.02;46.2;XS;M;2;5;10;Luzern
3178;0;Bern;Hotel;United States;US;7.41;46.95;M;XS;5;2;10;Luzern
3179;0;Bern;Other;United States;US;7.41;46.95;XS;XS;2;2;4;Luzern
3180;0;Bern;Restaurant;United States;US;7.41;46.95;S;S;3;3;9;Luzern
3181;0;Bern;Supermarket;United States;US;7.41;46.95;XXS;XS;1;2;2;Luzern
3182;0;Bern;Transportation;United States;US;7.41;46.95;S;M;3;5;15;Luzern
3183;0;Brunnen;Shopping;United States;US;8.59;46.96;M;XXS;5;1;5;Luzern
3184;0;Engelberg;Hotel;United States;US;8.43;46.82;S;S;3;3;9;Luzern
3185;0;Engelberg;Other;United States;US;8.43;46.82;XS;M;2;5;10;Luzern
3186;0;Engelberg;Restaurant;United States;US;8.43;46.82;XS;L;2;8;16;Luzern
3187;0;Engelberg;Shopping;United States;US;8.43;46.82;S;M;3;5;15;Luzern
3188;0;Engelberg;Supermarket;United States;US;8.43;46.82;XS;S;2;3;6;Luzern
3189;0;Engelberg;Transportation;United States;US;8.43;46.82;S;M;3;5;15;Luzern
3190;0;Genève;Restaurant;United States;US;6.14;46.21;XS;XS;2;2;4;Luzern
3191;0;Glattbrugg;Hotel;United States;US;8.56;47.4;M;S;5;3;15;Luzern
3192;0;Goldau;Bakeries;United States;US;8.55;47.05;XS;S;2;3;6;Luzern
3193;0;Grindelwald;Shopping;United States;US;8.05;46.62;S;XS;3;2;6;Luzern
3194;0;Grindelwald;Supermarket;United States;US;8.05;46.62;S;XS;3;2;6;Luzern
3195;0;Interlaken;Clocks, Jewelery;United States;US;7.86;46.69;S;XS;3;2;6;Luzern
3196;0;Interlaken;Hotel;United States;US;7.86;46.69;M;S;5;3;15;Luzern
3197;0;Interlaken;Restaurant;United States;US;7.86;46.69;S;S;3;3;9;Luzern
3198;0;Interlaken;Service Stations;United States;US;7.86;46.69;XS;S;2;3;6;Luzern
3199;0;Interlaken;Shopping;United States;US;7.86;46.69;M;XS;5;2;10;Luzern
3200;0;Interlaken;Supermarket;United States;US;7.86;46.69;XS;M;2;5;10;Luzern
3201;0;Interlaken;Transportation;United States;US;7.86;46.69;XS;XS;2;2;4;Luzern
3202;0;Kriens;Hotel;United States;US;8.26;47.02;XS;XL;2;13;26;Luzern
3203;0;Kriens;Restaurant;United States;US;8.26;47.02;XS;M;2;5;10;Luzern
3204;0;Kriens;Service Stations;United States;US;8.26;47.02;S;S;3;3;9;Luzern
3205;0;Kriens;Shopping;United States;US;8.26;47.02;S;XL;3;13;39;Luzern
3206;0;Kriens;Supermarket;United States;US;8.26;47.02;XS;XXS;2;1;2;Luzern
3207;0;Kriens;Transportation;United States;US;8.26;47.02;S;XL;3;13;39;Luzern
3208;0;Lugano;Hotel;United States;US;8.98;46.01;XS;XXS;2;1;2;Luzern
3209;0;Lugano;Restaurant;United States;US;8.98;46.01;S;XXS;3;1;3;Luzern
3210;0;Luzern;Bakeries;United States;US;8.33;47.05;XS;XXL;2;21;42;Luzern
3211;0;Luzern;Clocks, Jewelery;United States;US;8.33;47.05;XL;XL;13;13;169;Luzern
3212;0;Luzern;Electronic Sales;United States;US;8.33;47.05;XS;M;2;5;10;Luzern
3213;0;Luzern;FoodStore;United States;US;8.33;47.05;XS;M;2;5;10;Luzern
3214;0;Luzern;Hotel;United States;US;8.33;47.05;M;XL;5;13;65;Luzern
3215;0;Luzern;Museum, Theater;United States;US;8.33;47.05;S;S;3;3;9;Luzern
3216;0;Luzern;Other;United States;US;8.33;47.05;M;M;5;5;25;Luzern
3217;0;Luzern;Restaurant;United States;US;8.33;47.05;XS;XXL;2;21;42;Luzern
3218;0;Luzern;Service Stations;United States;US;8.33;47.05;S;XS;3;2;6;Luzern
3219;0;Luzern;Shopping;United States;US;8.33;47.05;S;XXL;3;21;63;Luzern
3220;0;Luzern;Supermarket;United States;US;8.33;47.05;XS;XXL;2;21;42;Luzern
3221;0;Luzern;Tourist Attractions;United States;US;8.33;47.05;S;L;3;8;24;Luzern
3222;0;Luzern;Transportation;United States;US;8.33;47.05;S;L;3;8;24;Luzern
3223;0;Monte Carasso;Restaurant;United States;US;8.97;46.2;S;XS;3;2;6;Luzern
3224;0;Monte Carasso;Service Stations;United States;US;8.97;46.2;XS;XS;2;2;4;Luzern
3225;0;Mürren;Hotel;United States;US;7.88;46.57;M;XS;5;2;10;Luzern
3226;0;Mürren;Restaurant;United States;US;7.88;46.57;S;S;3;3;9;Luzern
3227;0;Mürren;Transportation;United States;US;7.88;46.57;S;XS;3;2;6;Luzern
3228;0;Pratteln;Restaurant;United States;US;7.69;47.52;XS;S;2;3;6;Luzern
3229;0;Rigi Kaltbad;Hotel;United States;US;8.47;47.05;M;XXS;5;1;5;Luzern
3230;0;Rigi Kulm;Hotel;United States;US;8.55;47.05;XS;S;2;3;6;Luzern
3231;0;Stans;Restaurant;United States;US;8.36;46.96;XS;M;2;5;10;Luzern
3232;0;Stans;Shopping;United States;US;8.36;46.96;S;S;3;3;9;Luzern
3233;0;Stans;Transportation;United States;US;8.36;46.96;S;S;3;3;9;Luzern
3234;0;Weggis;Hotel;United States;US;8.44;47.04;XS;S;2;3;6;Luzern
3235;0;Weggis;Restaurant;United States;US;8.44;47.04;S;XXS;3;1;3;Luzern
3236;0;Weggis;Transportation;United States;US;8.44;47.04;S;XS;3;2;6;Luzern
3237;0;Wengen;Hotel;United States;US;7.91;46.6;M;S;5;3;15;Luzern
3238;0;Wengen;Supermarket;United States;US;7.91;46.6;XS;XS;2;2;4;Luzern
3239;0;Zürich;Bakeries;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3240;0;Zürich;Bar;United States;US;8.48;47.36;S;XS;3;2;6;Luzern
3241;0;Zürich;Electronic Sales;United States;US;8.48;47.36;XS;XXS;2;1;2;Luzern
3242;0;Zürich;FoodStore;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3243;0;Zürich;Hotel;United States;US;8.48;47.36;M;L;5;8;40;Luzern
3244;0;Zürich;Other;United States;US;8.48;47.36;S;S;3;3;9;Luzern
3245;0;Zürich;Restaurant;United States;US;8.48;47.36;S;L;3;8;24;Luzern
3246;0;Zürich;Shopping;United States;US;8.48;47.36;S;M;3;5;15;Luzern
3247;0;Zürich;Supermarket;United States;US;8.48;47.36;XS;M;2;5;10;Luzern
3248;0;Zürich;Transportation;United States;US;8.48;47.36;S;XS;3;2;6;Luzern
3249;0;Zürich;Travel Agency;United States;US;8.48;47.36;M;S;5;3;15;Luzern
3250;0;Zürich Flughafen;Bar;United States;US;8.52;47.35;XS;XS;2;2;4;Luzern
3251;0;Zürich Flughafen;Restaurant;United States;US;8.52;47.35;XS;M;2;5;10;Luzern
3252;-1;Affoltern am Albis;Service Stations;United States;US;8.45;47.28;S;XS;3;2;6;Luzern
3253;-1;Alpnachstad;Shopping;United States;US;8.28;46.97;XS;XS;2;2;4;Luzern
3254;-1;Alpnachstad;Transportation;United States;US;8.28;46.97;S;M;3;5;15;Luzern
3255;-1;Basel;FoodStore;United States;US;7.58;47.56;XS;XS;2;2;4;Luzern
3256;-1;Basel;Restaurant;United States;US;7.58;47.56;XS;XS;2;2;4;Luzern
3257;-1;Basel;Service Stations;United States;US;7.58;47.56;XS;XS;2;2;4;Luzern
3258;-1;Basel;Shopping;United States;US;7.58;47.56;XS;XS;2;2;4;Luzern
3259;-1;Basel;Supermarket;United States;US;7.58;47.56;XS;S;2;3;6;Luzern
3260;-1;Basel;Transportation;United States;US;7.58;47.56;XS;XXS;2;1;2;Luzern
3261;-1;Bellinzona;Restaurant;United States;US;9.02;46.2;XS;XS;2;2;4;Luzern
3262;-1;Bellinzona;Service Stations;United States;US;9.02;46.2;XS;M;2;5;10;Luzern
3263;-1;Bern;Hotel;United States;US;7.41;46.95;M;XS;5;2;10;Luzern
3264;-1;Bern;Other;United States;US;7.41;46.95;XS;XS;2;2;4;Luzern
3265;-1;Bern;Restaurant;United States;US;7.41;46.95;S;M;3;5;15;Luzern
3266;-1;Bern;Shopping;United States;US;7.41;46.95;S;S;3;3;9;Luzern
3267;-1;Bern;Supermarket;United States;US;7.41;46.95;XS;S;2;3;6;Luzern
3268;-1;Bern;Transportation;United States;US;7.41;46.95;M;M;5;5;25;Luzern
3269;-1;Broc;FoodStore;United States;US;7.12;46.6;S;XS;3;2;6;Luzern
3270;-1;Chur;Restaurant;United States;US;9.53;46.85;S;XS;3;2;6;Luzern
3271;-1;Engelberg;Hotel;United States;US;8.43;46.82;M;S;5;3;15;Luzern
3272;-1;Engelberg;Other;United States;US;8.43;46.82;XS;XXS;2;1;2;Luzern
3273;-1;Engelberg;Restaurant;United States;US;8.43;46.82;XS;M;2;5;10;Luzern
3274;-1;Engelberg;Shopping;United States;US;8.43;46.82;M;M;5;5;25;Luzern
3275;-1;Engelberg;Supermarket;United States;US;8.43;46.82;XS;S;2;3;6;Luzern
3276;-1;Engelberg;Transportation;United States;US;8.43;46.82;S;M;3;5;15;Luzern
3277;-1;Genève;Hotel;United States;US;6.14;46.21;S;XS;3;2;6;Luzern
3278;-1;Genève;Restaurant;United States;US;6.14;46.21;S;S;3;3;9;Luzern
3279;-1;Genève;Shopping;United States;US;6.14;46.21;S;XS;3;2;6;Luzern
3280;-1;Genève;Supermarket;United States;US;6.14;46.21;XS;XS;2;2;4;Luzern
3281;-1;Glattbrugg;Hotel;United States;US;8.56;47.4;S;S;3;3;9;Luzern
3282;-1;Goldau;Tourist Attractions;United States;US;8.55;47.05;XS;XXS;2;1;2;Luzern
3283;-1;Grindelwald;Electronic Sales;United States;US;8.05;46.62;XXS;XS;1;2;2;Luzern
3284;-1;Grindelwald;Shopping;United States;US;8.05;46.62;S;S;3;3;9;Luzern
3285;-1;Grindelwald;Supermarket;United States;US;8.05;46.62;XS;S;2;3;6;Luzern
3286;-1;Grindelwald;Transportation;United States;US;8.05;46.62;M;M;5;5;25;Luzern
3287;-1;Hergiswil NW;Shopping;United States;US;8.26;46.98;XS;XXS;2;1;2;Luzern
3288;-1;Interlaken;Bakeries;United States;US;7.86;46.69;XS;S;2;3;6;Luzern
3289;-1;Interlaken;Clocks, Jewelery;United States;US;7.86;46.69;M;S;5;3;15;Luzern
3290;-1;Interlaken;Hotel;United States;US;7.86;46.69;M;S;5;3;15;Luzern
3291;-1;Interlaken;Other;United States;US;7.86;46.69;S;XS;3;2;6;Luzern
3292;-1;Interlaken;Restaurant;United States;US;7.86;46.69;S;M;3;5;15;Luzern
3293;-1;Interlaken;Service Stations;United States;US;7.86;46.69;XS;M;2;5;10;Luzern
3294;-1;Interlaken;Shopping;United States;US;7.86;46.69;S;M;3;5;15;Luzern
3295;-1;Interlaken;Supermarket;United States;US;7.86;46.69;XS;M;2;5;10;Luzern
3296;-1;Interlaken;Transportation;United States;US;7.86;46.69;S;S;3;3;9;Luzern
3297;-1;Interlaken;Travel Agency;United States;US;7.86;46.69;M;XS;5;2;10;Luzern
3298;-1;Jungfraujoch;Shopping;United States;US;7.98;46.55;S;S;3;3;9;Luzern
3299;-1;Kriens;Hotel;United States;US;8.26;47.02;M;L;5;8;40;Luzern
3300;-1;Kriens;Restaurant;United States;US;8.26;47.02;XS;XS;2;2;4;Luzern
3301;-1;Kriens;Shopping;United States;US;8.26;47.02;S;M;3;5;15;Luzern
3302;-1;Kriens;Supermarket;United States;US;8.26;47.02;S;XS;3;2;6;Luzern
3303;-1;Kriens;Transportation;United States;US;8.26;47.02;S;M;3;5;15;Luzern
3304;-1;Lausanne;Restaurant;United States;US;6.63;46.52;S;XS;3;2;6;Luzern
3305;-1;Lausanne;Service Stations;United States;US;6.63;46.52;XS;XXS;2;1;2;Luzern
3306;-1;Lauterbrunnen;Hotel;United States;US;7.89;46.55;S;S;3;3;9;Luzern
3307;-1;Lauterbrunnen;Supermarket;United States;US;7.89;46.55;XS;S;2;3;6;Luzern
3308;-1;Lugano;Restaurant;United States;US;8.98;46.01;XS;XS;2;2;4;Luzern
3309;-1;Luzern;Bakeries;United States;US;8.33;47.05;XS;L;2;8;16;Luzern
3310;-1;Luzern;Clocks, Jewelery;United States;US;8.33;47.05;XL;M;13;5;65;Luzern
3311;-1;Luzern;Electronic Sales;United States;US;8.33;47.05;XS;S;2;3;6;Luzern
3312;-1;Luzern;FoodStore;United States;US;8.33;47.05;XS;XS;2;2;4;Luzern
3313;-1;Luzern;Hotel;United States;US;8.33;47.05;M;XL;5;13;65;Luzern
3314;-1;Luzern;Museum, Theater;United States;US;8.33;47.05;S;XS;3;2;6;Luzern
3315;-1;Luzern;Other;United States;US;8.33;47.05;M;S;5;3;15;Luzern
3316;-1;Luzern;Restaurant;United States;US;8.33;47.05;S;XL;3;13;39;Luzern
3317;-1;Luzern;Service Stations;United States;US;8.33;47.05;S;XS;3;2;6;Luzern
3318;-1;Luzern;Shopping;United States;US;8.33;47.05;S;XL;3;13;39;Luzern
3319;-1;Luzern;Supermarket;United States;US;8.33;47.05;XS;XL;2;13;26;Luzern
3320;-1;Luzern;Tourist Attractions;United States;US;8.33;47.05;S;M;3;5;15;Luzern
3321;-1;Luzern;Transportation;United States;US;8.33;47.05;S;M;3;5;15;Luzern
3322;-1;Mürren;Hotel;United States;US;7.88;46.57;M;XS;5;2;10;Luzern
3323;-1;Mürren;Restaurant;United States;US;7.88;46.57;S;S;3;3;9;Luzern
3324;-1;Mürren;Shopping;United States;US;7.88;46.57;S;XXS;3;1;3;Luzern
3325;-1;Mürren;Supermarket;United States;US;7.88;46.57;XS;S;2;3;6;Luzern
3326;-1;Mürren;Transportation;United States;US;7.88;46.57;M;S;5;3;15;Luzern
3327;-1;Pratteln;Restaurant;United States;US;7.69;47.52;XS;XS;2;2;4;Luzern
3328;-1;Rigi Kulm;Hotel;United States;US;8.55;47.05;XS;XS;2;2;4;Luzern
3329;-1;Stans;Restaurant;United States;US;8.36;46.96;XS;S;2;3;6;Luzern
3330;-1;Stans;Shopping;United States;US;8.36;46.96;S;S;3;3;9;Luzern
3331;-1;Thun;Shopping;United States;US;7.62;46.75;M;XXS;5;1;5;Luzern
3332;-1;Weggis;Hotel;United States;US;8.44;47.04;M;XS;5;2;10;Luzern
3333;-1;Weggis;Transportation;United States;US;8.44;47.04;S;XS;3;2;6;Luzern
3334;-1;Wengen;Hotel;United States;US;7.91;46.6;M;S;5;3;15;Luzern
3335;-1;Wengen;Supermarket;United States;US;7.91;46.6;XS;S;2;3;6;Luzern
3336;-1;Wengen;Transportation;United States;US;7.91;46.6;M;XS;5;2;10;Luzern
3337;-1;Zermatt;Hotel;United States;US;7.75;45.99;M;XXS;5;1;5;Luzern
3338;-1;Zermatt;Shopping;United States;US;7.75;45.99;S;S;3;3;9;Luzern
3339;-1;Zermatt;Supermarket;United States;US;7.75;45.99;XS;XS;2;2;4;Luzern
3340;-1;Zürich;Bakeries;United States;US;8.48;47.36;S;S;3;3;9;Luzern
3341;-1;Zürich;Bar;United States;US;8.48;47.36;S;XS;3;2;6;Luzern
3342;-1;Zürich;Clocks, Jewelery;United States;US;8.48;47.36;M;S;5;3;15;Luzern
3343;-1;Zürich;FoodStore;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3344;-1;Zürich;Hotel;United States;US;8.48;47.36;M;M;5;5;25;Luzern
3345;-1;Zürich;Other;United States;US;8.48;47.36;XS;M;2;5;10;Luzern
3346;-1;Zürich;Restaurant;United States;US;8.48;47.36;S;L;3;8;24;Luzern
3347;-1;Zürich;Service Stations;United States;US;8.48;47.36;XS;XXS;2;1;2;Luzern
3348;-1;Zürich;Shopping;United States;US;8.48;47.36;M;M;5;5;25;Luzern
3349;-1;Zürich;Supermarket;United States;US;8.48;47.36;XS;M;2;5;10;Luzern
3350;-1;Zürich;Transportation;United States;US;8.48;47.36;S;XXS;3;1;3;Luzern
3351;-1;Zürich Flughafen;Bar;United States;US;8.52;47.35;XS;S;2;3;6;Luzern
3352;-1;Zürich Flughafen;Restaurant;United States;US;8.52;47.35;XS;L;2;8;16;Luzern
3353;-1;Zürich Flughafen;Service Stations;United States;US;8.52;47.35;XXS;S;1;3;3;Luzern
3354;-1;Zürich Flughafen;Shopping;United States;US;8.52;47.35;S;S;3;3;9;Luzern
3355;-2;Basel;Restaurant;United States;US;7.58;47.56;S;S;3;3;9;Luzern
3356;-2;Basel;Service Stations;United States;US;7.58;47.56;XS;XXS;2;1;2;Luzern
3357;-2;Basel;Supermarket;United States;US;7.58;47.56;XS;S;2;3;6;Luzern
3358;-2;Bellinzona;Service Stations;United States;US;9.02;46.2;XXS;S;1;3;3;Luzern
3359;-2;Bern;Bakeries;United States;US;7.41;46.95;XS;XS;2;2;4;Luzern
3360;-2;Bern;Hotel;United States;US;7.41;46.95;M;S;5;3;15;Luzern
3361;-2;Bern;Other;United States;US;7.41;46.95;XS;S;2;3;6;Luzern
3362;-2;Bern;Restaurant;United States;US;7.41;46.95;S;S;3;3;9;Luzern
3363;-2;Bern;Shopping;United States;US;7.41;46.95;S;M;3;5;15;Luzern
3364;-2;Bern;Supermarket;United States;US;7.41;46.95;XS;M;2;5;10;Luzern
3365;-2;Bern;Tourist Attractions;United States;US;7.41;46.95;XS;XXS;2;1;2;Luzern
3366;-2;Bern;Transportation;United States;US;7.41;46.95;M;S;5;3;15;Luzern
3367;-2;Broc;FoodStore;United States;US;7.12;46.6;XS;S;2;3;6;Luzern
3368;-2;Chur;Shopping;United States;US;9.53;46.85;XS;XS;2;2;4;Luzern
3369;-2;Engelberg;Restaurant;United States;US;8.43;46.82;S;S;3;3;9;Luzern
3370;-2;Engelberg;Shopping;United States;US;8.43;46.82;XS;S;2;3;6;Luzern
3371;-2;Engelberg;Supermarket;United States;US;8.43;46.82;XS;XS;2;2;4;Luzern
3372;-2;Engelberg;Transportation;United States;US;8.43;46.82;M;XS;5;2;10;Luzern
3373;-2;Genève;Hotel;United States;US;6.14;46.21;M;S;5;3;15;Luzern
3374;-2;Genève;Restaurant;United States;US;6.14;46.21;XS;S;2;3;6;Luzern
3375;-2;Genève;Shopping;United States;US;6.14;46.21;XS;S;2;3;6;Luzern
3376;-2;Genève;Supermarket;United States;US;6.14;46.21;XS;S;2;3;6;Luzern
3377;-2;Glattbrugg;Hotel;United States;US;8.56;47.4;S;S;3;3;9;Luzern
3378;-2;Grindelwald;Bakeries;United States;US;8.05;46.62;S;XXS;3;1;3;Luzern
3379;-2;Grindelwald;Hotel;United States;US;8.05;46.62;M;XS;5;2;10;Luzern
3380;-2;Grindelwald;Shopping;United States;US;8.05;46.62;S;S;3;3;9;Luzern
3381;-2;Grindelwald;Supermarket;United States;US;8.05;46.62;XS;M;2;5;10;Luzern
3382;-2;Grindelwald;Transportation;United States;US;8.05;46.62;S;S;3;3;9;Luzern
3383;-2;Interlaken;Clocks, Jewelery;United States;US;7.86;46.69;M;S;5;3;15;Luzern
3384;-2;Interlaken;Hotel;United States;US;7.86;46.69;L;S;8;3;24;Luzern
3385;-2;Interlaken;Other;United States;US;7.86;46.69;M;XS;5;2;10;Luzern
3386;-2;Interlaken;Restaurant;United States;US;7.86;46.69;S;M;3;5;15;Luzern
3387;-2;Interlaken;Service Stations;United States;US;7.86;46.69;XS;S;2;3;6;Luzern
3388;-2;Interlaken;Shopping;United States;US;7.86;46.69;S;S;3;3;9;Luzern
3389;-2;Interlaken;Supermarket;United States;US;7.86;46.69;XS;M;2;5;10;Luzern
3390;-2;Interlaken;Transportation;United States;US;7.86;46.69;XS;S;2;3;6;Luzern
3391;-2;Interlaken;Travel Agency;United States;US;7.86;46.69;M;XS;5;2;10;Luzern
3392;-2;Jungfraujoch;Shopping;United States;US;7.98;46.55;S;S;3;3;9;Luzern
3393;-2;Kriens;Hotel;United States;US;8.26;47.02;M;S;5;3;15;Luzern
3394;-2;Kriens;Shopping;United States;US;8.26;47.02;S;XXS;3;1;3;Luzern
3395;-2;Kriens;Transportation;United States;US;8.26;47.02;S;S;3;3;9;Luzern
3396;-2;Lausanne;Hotel;United States;US;6.63;46.52;S;XS;3;2;6;Luzern
3397;-2;Lausanne;Restaurant;United States;US;6.63;46.52;S;XS;3;2;6;Luzern
3398;-2;Lauterbrunnen;Hotel;United States;US;7.89;46.55;M;XS;5;2;10;Luzern
3399;-2;Lauterbrunnen;Supermarket;United States;US;7.89;46.55;XS;S;2;3;6;Luzern
3400;-2;Lugano;Restaurant;United States;US;8.98;46.01;S;XS;3;2;6;Luzern
3401;-2;Lugano;Shopping;United States;US;8.98;46.01;M;XXS;5;1;5;Luzern
3402;-2;Luzern;Bakeries;United States;US;8.33;47.05;XS;M;2;5;10;Luzern
3403;-2;Luzern;Clocks, Jewelery;United States;US;8.33;47.05;L;S;8;3;24;Luzern
3404;-2;Luzern;Hotel;United States;US;8.33;47.05;M;L;5;8;40;Luzern
3405;-2;Luzern;Other;United States;US;8.33;47.05;S;S;3;3;9;Luzern
3406;-2;Luzern;Restaurant;United States;US;8.33;47.05;S;L;3;8;24;Luzern
3407;-2;Luzern;Shopping;United States;US;8.33;47.05;S;M;3;5;15;Luzern
3408;-2;Luzern;Supermarket;United States;US;8.33;47.05;XS;L;2;8;16;Luzern
3409;-2;Luzern;Tourist Attractions;United States;US;8.33;47.05;S;S;3;3;9;Luzern
3410;-2;Luzern;Transportation;United States;US;8.33;47.05;S;S;3;3;9;Luzern
3411;-2;Montreux;Restaurant;United States;US;6.94;46.45;M;XS;5;2;10;Luzern
3412;-2;Mürren;Hotel;United States;US;7.88;46.57;M;XS;5;2;10;Luzern
3413;-2;Mürren;Restaurant;United States;US;7.88;46.57;S;S;3;3;9;Luzern
3414;-2;Mürren;Shopping;United States;US;7.88;46.57;M;XXS;5;1;5;Luzern
3415;-2;Mürren;Supermarket;United States;US;7.88;46.57;XS;S;2;3;6;Luzern
3416;-2;Mürren;Transportation;United States;US;7.88;46.57;S;S;3;3;9;Luzern
3417;-2;Rigi Kulm;Hotel;United States;US;8.55;47.05;XS;XXS;2;1;2;Luzern
3418;-2;St. Moritz;Hotel;United States;US;9.82;46.49;S;XXS;3;1;3;Luzern
3419;-2;St. Moritz;Shopping;United States;US;9.82;46.49;S;XS;3;2;6;Luzern
3420;-2;Thun;Supermarket;United States;US;7.62;46.75;S;XS;3;2;6;Luzern
3421;-2;Wengen;Hotel;United States;US;7.91;46.6;M;S;5;3;15;Luzern
3422;-2;Wengen;Restaurant;United States;US;7.91;46.6;S;S;3;3;9;Luzern
3423;-2;Wengen;Shopping;United States;US;7.91;46.6;XS;XS;2;2;4;Luzern
3424;-2;Wengen;Supermarket;United States;US;7.91;46.6;XS;S;2;3;6;Luzern
3425;-2;Wengen;Transportation;United States;US;7.91;46.6;M;S;5;3;15;Luzern
3426;-2;Zermatt;Hotel;United States;US;7.75;45.99;S;S;3;3;9;Luzern
3427;-2;Zermatt;Shopping;United States;US;7.75;45.99;S;S;3;3;9;Luzern
3428;-2;Zermatt;Supermarket;United States;US;7.75;45.99;XS;S;2;3;6;Luzern
3429;-2;Zug;Supermarket;United States;US;8.52;47.15;XS;XS;2;2;4;Luzern
3430;-2;Zürich;Bakeries;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3431;-2;Zürich;FoodStore;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3432;-2;Zürich;Hotel;United States;US;8.48;47.36;M;M;5;5;25;Luzern
3433;-2;Zürich;Other;United States;US;8.48;47.36;S;S;3;3;9;Luzern
3434;-2;Zürich;Restaurant;United States;US;8.48;47.36;S;L;3;8;24;Luzern
3435;-2;Zürich;Service Stations;United States;US;8.48;47.36;XS;S;2;3;6;Luzern
3436;-2;Zürich;Shopping;United States;US;8.48;47.36;S;M;3;5;15;Luzern
3437;-2;Zürich;Supermarket;United States;US;8.48;47.36;XS;M;2;5;10;Luzern
3438;-2;Zürich Flughafen;Bar;United States;US;8.52;47.35;XS;XS;2;2;4;Luzern
3439;-2;Zürich Flughafen;Restaurant;United States;US;8.52;47.35;XS;M;2;5;10;Luzern
3440;-2;Zürich Flughafen;Service Stations;United States;US;8.52;47.35;XXS;XS;1;2;2;Luzern
3441;-2;Zürich Flughafen;Shopping;United States;US;8.52;47.35;XS;S;2;3;6;Luzern
3442;-3;Basel;Hotel;United States;US;7.58;47.56;M;XXS;5;1;5;Luzern
3443;-3;Basel;Restaurant;United States;US;7.58;47.56;XS;XS;2;2;4;Luzern
3444;-3;Basel;Shopping;United States;US;7.58;47.56;M;XXS;5;1;5;Luzern
3445;-3;Basel;Supermarket;United States;US;7.58;47.56;XS;S;2;3;6;Luzern
3446;-3;Bern;Hotel;United States;US;7.41;46.95;M;S;5;3;15;Luzern
3447;-3;Bern;Other;United States;US;7.41;46.95;XS;XS;2;2;4;Luzern
3448;-3;Bern;Restaurant;United States;US;7.41;46.95;S;S;3;3;9;Luzern
3449;-3;Bern;Shopping;United States;US;7.41;46.95;M;XS;5;2;10;Luzern
3450;-3;Bern;Supermarket;United States;US;7.41;46.95;XS;S;2;3;6;Luzern
3451;-3;Bern;Transportation;United States;US;7.41;46.95;M;S;5;3;15;Luzern
3452;-3;Broc;FoodStore;United States;US;7.12;46.6;S;S;3;3;9;Luzern
3453;-3;Engelberg;Restaurant;United States;US;8.43;46.82;S;XXS;3;1;3;Luzern
3454;-3;Engelberg;Transportation;United States;US;8.43;46.82;S;XS;3;2;6;Luzern
3455;-3;Genève;Hotel;United States;US;6.14;46.21;M;S;5;3;15;Luzern
3456;-3;Genève;Restaurant;United States;US;6.14;46.21;XS;S;2;3;6;Luzern
